"id","true","output"
3907,"C3","C3"
3908,"C3","C3"
3909,"C3","C3"
3910,"C3","C3"
3911,"C3","C3"
3912,"C3","C3"
3913,"C3","C3"
3914,"C3","C3"
3915,"C3","C3"
3916,"C3","C3"
3917,"C3","C2"
3918,"C3","C3"
3919,"C3","C2"
3920,"C3","C3"
3921,"C3","C3"
3922,"C3","C2"
3923,"C3","C3"
3924,"C3","C3"
3925,"C3","C3"
3926,"C3","C3"
3927,"C3","C3"
3928,"C3","C3"
3929,"C3","C3"
3930,"C3","C3"
3931,"C3","C3"
3932,"C3","C3"
3933,"C3","C3"
3934,"C3","C3"
3935,"C3","C3"
3936,"C3","C3"
3937,"C3","C3"
3938,"C3","C3"
3939,"C3","C3"
3940,"C3","C3"
3941,"C3","C3"
3942,"C3","C3"
3943,"C3","C3"
3944,"C3","C3"
3945,"C3","C3"
3946,"C3","C3"
3947,"C3","C3"
3948,"C3","C3"
3949,"C3","C3"
3950,"C3","C3"
3951,"C3","C3"
3952,"C3","C3"
3953,"C3","C3"
3954,"C3","C3"
3955,"C3","C3"
3956,"C3","C3"
3957,"C3","C3"
3958,"C3","C3"
3959,"C3","C3"
3960,"C3","C3"
3961,"C3","C3"
3962,"C3","C3"
3963,"C3","C2"
3964,"C3","C3"
3965,"C3","C3"
3966,"C3","C3"
3967,"C3","C3"
3968,"C3","C3"
3969,"C3","C3"
3970,"C3","C3"
3971,"C3","C3"
3972,"C3","C3"
3973,"C3","C3"
3974,"C3","C3"
3975,"C3","C2"
3976,"C3","C3"
3977,"C3","C3"
3978,"C3","C3"
3979,"C3","C3"
3980,"C3","C3"
3981,"C3","C3"
3982,"C3","C3"
3983,"C3","C3"
3984,"C3","C3"
3985,"C3","C3"
3986,"C3","C3"
3987,"C3","C3"
3988,"C3","C2"
3989,"C3","C3"
3990,"C3","C3"
3991,"C3","C3"
3992,"C3","C3"
3993,"C3","C3"
3994,"C3","C3"
3995,"C3","C3"
3996,"C3","C3"
3997,"C3","C3"
3998,"C3","C3"
3999,"C3","C3"
4000,"C3","C3"
4001,"C1","C1"
4002,"C1","C1"
4003,"C1","C2"
4004,"C1","C1"
4005,"C1","C1"
4006,"C1","C1"
4007,"C1","C2"
4008,"C1","C3"
4009,"C1","C1"
4010,"C1","C2"
4011,"C1","C1"
4012,"C1","C1"
4013,"C1","C1"
4014,"C1","C3"
4015,"C1","C1"
4016,"C1","C1"
4017,"C1","C1"
4018,"C1","C2"
4019,"C1","C3"
4020,"C1","C3"
4021,"C1","C1"
4022,"C1","C1"
4023,"C1","C1"
4024,"C1","C3"
4025,"C1","C3"
4026,"C1","C3"
4027,"C1","C1"
4028,"C1","C1"
4029,"C1","C1"
4030,"C1","C1"
4031,"C1","C2"
4032,"C1","C2"
4033,"C1","C2"
4034,"C1","C1"
4035,"C1","C1"
4036,"C1","C1"
4037,"C1","C1"
4038,"C1","C1"
4039,"C1","C3"
4040,"C1","C2"
4041,"C1","C2"
4042,"C1","C2"
4043,"C1","C1"
4044,"C1","C1"
4045,"C1","C3"
4046,"C1","C1"
4047,"C1","C1"
4048,"C1","C1"
4049,"C1","C2"
4050,"C1","C2"
4051,"C1","C1"
4052,"C1","C1"
4053,"C1","C1"
4054,"C1","C1"
4055,"C1","C1"
4056,"C1","C1"
4057,"C1","C1"
4058,"C1","C3"
4059,"C1","C2"
4060,"C1","C1"
4061,"C1","C3"
4062,"C1","C1"
4063,"C1","C1"
4064,"C1","C1"
4065,"C1","C1"
4066,"C1","C3"
4067,"C1","C1"
4068,"C1","C3"
4069,"C1","C2"
4070,"C1","C1"
4071,"C1","C2"
4072,"C1","C1"
4073,"C1","C1"
4074,"C1","C1"
4075,"C1","C3"
4076,"C1","C1"
4077,"C1","C3"
4078,"C1","C1"
4079,"C1","C2"
4080,"C1","C2"
4081,"C1","C3"
4082,"C1","C1"
4083,"C1","C3"
4084,"C1","C1"
4085,"C1","C1"
4086,"C1","C1"
4087,"C1","C2"
4088,"C1","C1"
4089,"C1","C1"
4090,"C1","C1"
4091,"C1","C3"
4092,"C1","C1"
4093,"C1","C1"
4094,"C1","C2"
4095,"C1","C3"
4096,"C1","C1"
4097,"C1","C1"
4098,"C1","C2"
4099,"C1","C1"
4100,"C1","C1"
4101,"C1","C2"
4102,"C1","C3"
4103,"C1","C1"
4104,"C1","C3"
4105,"C1","C1"
4106,"C1","C1"
4107,"C1","C1"
4108,"C1","C3"
4109,"C1","C1"
4110,"C1","C1"
4111,"C1","C2"
4112,"C1","C2"
4113,"C1","C1"
4114,"C1","C2"
4115,"C1","C2"
4116,"C1","C1"
4117,"C1","C1"
4118,"C1","C1"
4119,"C1","C1"
4120,"C1","C1"
4121,"C1","C1"
4122,"C1","C1"
4123,"C1","C1"
4124,"C1","C1"
4125,"C1","C2"
4126,"C1","C1"
4127,"C1","C2"
4128,"C1","C3"
4129,"C1","C3"
4130,"C1","C1"
4131,"C1","C3"
4132,"C1","C1"
4133,"C1","C2"
4134,"C1","C1"
4135,"C1","C1"
4136,"C1","C3"
4137,"C1","C3"
4138,"C1","C1"
4139,"C1","C2"
4140,"C1","C3"
4141,"C1","C1"
4142,"C1","C1"
4143,"C1","C3"
4144,"C1","C2"
4145,"C1","C1"
4146,"C1","C3"
4147,"C1","C1"
4148,"C1","C3"
4149,"C1","C3"
4150,"C1","C1"
4151,"C1","C2"
4152,"C1","C3"
4153,"C1","C3"
4154,"C1","C1"
4155,"C1","C2"
4156,"C1","C1"
4157,"C1","C1"
4158,"C1","C1"
4159,"C1","C3"
4160,"C1","C3"
4161,"C1","C3"
4162,"C1","C1"
4163,"C1","C1"
4164,"C1","C1"
4165,"C1","C2"
4166,"C1","C1"
4167,"C1","C1"
4168,"C1","C1"
4169,"C1","C2"
4170,"C2","C2"
4171,"C2","C2"
4172,"C2","C2"
4173,"C2","C2"
4174,"C2","C2"
4175,"C2","C3"
4176,"C2","C2"
4177,"C2","C2"
4178,"C2","C2"
4179,"C2","C2"
4180,"C2","C2"
4181,"C2","C2"
4182,"C2","C2"
4183,"C2","C2"
4184,"C2","C2"
4185,"C2","C2"
4186,"C2","C2"
4187,"C2","C2"
4188,"C2","C2"
4189,"C2","C2"
4190,"C2","C2"
4191,"C2","C2"
4192,"C2","C2"
4193,"C2","C2"
4194,"C2","C2"
4195,"C2","C2"
4196,"C2","C2"
4197,"C2","C2"
4198,"C2","C2"
4199,"C2","C2"
4200,"C2","C2"
4201,"C2","C2"
4202,"C2","C2"
4203,"C2","C2"
4204,"C2","C2"
4205,"C2","C2"
4206,"C2","C2"
4207,"C2","C2"
4208,"C2","C2"
4209,"C2","C2"
4210,"C2","C2"
4211,"C2","C2"
4212,"C2","C2"
4213,"C2","C2"
4214,"C2","C2"
4215,"C2","C3"
4216,"C2","C2"
4217,"C2","C2"
4218,"C2","C2"
4219,"C2","C2"
4220,"C2","C2"
4221,"C2","C2"
4222,"C2","C2"
4223,"C2","C3"
4224,"C2","C2"
4225,"C2","C2"
4226,"C2","C2"
4227,"C2","C2"
4228,"C2","C2"
4229,"C2","C2"
4230,"C2","C2"
4231,"C2","C2"
4232,"C2","C2"
4233,"C2","C2"
4234,"C2","C3"
4235,"C2","C2"
4236,"C2","C2"
4237,"C2","C2"
4238,"C2","C2"
4239,"C2","C3"
4240,"C2","C2"
4241,"C2","C1"
4242,"C2","C2"
4243,"C2","C2"
4244,"C2","C2"
4245,"C2","C2"
4246,"C2","C2"
4247,"C2","C2"
4248,"C2","C2"
4249,"C2","C2"
4250,"C2","C2"
4251,"C2","C2"
4252,"C2","C2"
4253,"C2","C2"
4254,"C2","C2"
4255,"C2","C2"
4256,"C2","C2"
4257,"C2","C2"
4258,"C2","C2"
4259,"C2","C2"
4260,"C2","C2"
4261,"C2","C2"
4262,"C2","C2"
4263,"C2","C2"
4264,"C2","C2"
4265,"C2","C2"
4266,"C2","C3"
4267,"C2","C2"
4268,"C2","C2"
4269,"C2","C2"
4270,"C2","C2"
4271,"C2","C2"
4272,"C2","C2"
4273,"C2","C2"
4274,"C2","C2"
4275,"C2","C2"
4276,"C2","C2"
4277,"C2","C2"
4278,"C2","C2"
4279,"C2","C2"
4280,"C2","C2"
4281,"C2","C2"
4282,"C2","C2"
4283,"C2","C2"
4284,"C2","C2"
4285,"C2","C2"
4286,"C2","C2"
4287,"C2","C3"
4288,"C2","C2"
4289,"C2","C2"
4290,"C2","C2"
4291,"C2","C2"
4292,"C2","C2"
4293,"C2","C2"
4294,"C2","C2"
4295,"C2","C2"
4296,"C2","C2"
4297,"C2","C2"
4298,"C2","C2"
4299,"C2","C2"
4300,"C2","C2"
4301,"C2","C2"
4302,"C2","C2"
4303,"C2","C2"
4304,"C2","C2"
4305,"C2","C2"
4306,"C2","C2"
4307,"C2","C2"
4308,"C2","C2"
4309,"C2","C2"
4310,"C2","C2"
4311,"C2","C2"
4312,"C2","C2"
4313,"C2","C2"
4314,"C2","C2"
4315,"C2","C2"
4316,"C2","C2"
4317,"C2","C2"
4318,"C2","C2"
4319,"C2","C2"
4320,"C2","C2"
4321,"C2","C2"
4322,"C2","C2"
4323,"C2","C2"
4324,"C2","C2"
4325,"C2","C2"
4326,"C2","C2"
4327,"C2","C2"
4328,"C2","C2"
4329,"C2","C2"
4330,"C2","C2"
4331,"C2","C2"
4332,"C2","C2"
4333,"C2","C2"
4334,"C2","C2"
4335,"C3","C3"
4336,"C3","C3"
4337,"C3","C3"
4338,"C3","C3"
4339,"C3","C3"
4340,"C3","C3"
4341,"C3","C3"
4342,"C3","C3"
4343,"C3","C3"
4344,"C3","C3"
4345,"C3","C3"
4346,"C3","C3"
4347,"C3","C3"
4348,"C3","C2"
4349,"C3","C3"
4350,"C3","C3"
4351,"C3","C3"
4352,"C3","C3"
4353,"C3","C3"
4354,"C3","C3"
4355,"C3","C3"
4356,"C3","C3"
4357,"C3","C3"
4358,"C3","C3"
4359,"C3","C3"
4360,"C3","C3"
4361,"C3","C3"
4362,"C3","C3"
4363,"C3","C2"
4364,"C3","C3"
4365,"C3","C3"
4366,"C3","C3"
4367,"C3","C3"
4368,"C3","C3"
4369,"C3","C3"
4370,"C3","C3"
4371,"C3","C3"
4372,"C3","C3"
4373,"C3","C3"
4374,"C3","C3"
4375,"C3","C3"
4376,"C3","C3"
4377,"C3","C3"
4378,"C3","C3"
4379,"C3","C3"
4380,"C3","C3"
4381,"C3","C3"
4382,"C3","C3"
4383,"C3","C3"
4384,"C3","C3"
4385,"C3","C3"
4386,"C3","C3"
4387,"C3","C3"
4388,"C3","C3"
4389,"C3","C3"
4390,"C3","C3"
4391,"C3","C3"
4392,"C3","C3"
4393,"C3","C3"
4394,"C3","C2"
4395,"C3","C3"
4396,"C3","C3"
4397,"C3","C3"
4398,"C3","C2"
4399,"C3","C3"
4400,"C3","C3"
4401,"C3","C3"
4402,"C3","C3"
4403,"C3","C3"
4404,"C3","C3"
4405,"C3","C3"
4406,"C3","C3"
4407,"C3","C3"
4408,"C3","C3"
4409,"C3","C3"
4410,"C3","C3"
4411,"C3","C3"
4412,"C3","C3"
4413,"C3","C3"
4414,"C3","C3"
4415,"C3","C3"
4416,"C3","C3"
4417,"C3","C3"
4418,"C3","C3"
4419,"C3","C3"
4420,"C3","C3"
4421,"C3","C3"
4422,"C3","C3"
4423,"C3","C3"
4424,"C3","C3"
4425,"C3","C3"
4426,"C3","C2"
4427,"C3","C3"
4428,"C3","C3"
4429,"C3","C3"
4430,"C3","C3"
4431,"C3","C3"
4432,"C3","C3"
4433,"C3","C3"
4434,"C3","C3"
4435,"C3","C3"
4436,"C3","C3"
4437,"C3","C3"
4438,"C3","C3"
4439,"C3","C3"
4440,"C3","C3"
4441,"C3","C3"
4442,"C3","C3"
4443,"C3","C2"
4444,"C3","C3"
4445,"C3","C3"
4446,"C3","C3"
4447,"C3","C3"
4448,"C3","C3"
4449,"C3","C3"
4450,"C3","C3"
4451,"C3","C3"
4452,"C3","C3"
4453,"C3","C3"
4454,"C3","C3"
4455,"C3","C3"
4456,"C3","C3"
4457,"C3","C3"
4458,"C3","C3"
4459,"C3","C3"
4460,"C3","C3"
4461,"C3","C3"
4462,"C3","C3"
4463,"C3","C3"
4464,"C3","C3"
4465,"C3","C3"
4466,"C3","C3"
4467,"C3","C3"
4468,"C3","C3"
4469,"C3","C3"
4470,"C3","C3"
4471,"C3","C2"
4472,"C3","C3"
4473,"C3","C2"
4474,"C3","C3"
4475,"C3","C3"
4476,"C3","C3"
4477,"C3","C3"
4478,"C3","C3"
4479,"C3","C3"
4480,"C3","C3"
4481,"C3","C3"
4482,"C3","C3"
4483,"C3","C3"
4484,"C3","C3"
4485,"C3","C3"
4486,"C3","C3"
4487,"C3","C3"
4488,"C3","C3"
4489,"C3","C3"
4490,"C3","C3"
4491,"C3","C3"
4492,"C3","C3"
4493,"C3","C2"
4494,"C3","C3"
4495,"C3","C3"
4496,"C3","C3"
4497,"C3","C3"
4498,"C3","C3"
4499,"C3","C3"
4500,"C3","C3"
4501,"C1","C3"
4502,"C1","C2"
4503,"C1","C1"
4504,"C1","C3"
4505,"C1","C2"
4506,"C1","C1"
4507,"C1","C1"
4508,"C1","C1"
4509,"C1","C3"
4510,"C1","C3"
4511,"C1","C1"
4512,"C1","C1"
4513,"C1","C3"
4514,"C1","C2"
4515,"C1","C1"
4516,"C1","C1"
4517,"C1","C2"
4518,"C1","C1"
4519,"C1","C1"
4520,"C1","C1"
4521,"C1","C2"
4522,"C1","C3"
4523,"C1","C1"
4524,"C1","C2"
4525,"C1","C1"
4526,"C1","C1"
4527,"C1","C1"
4528,"C1","C3"
4529,"C1","C1"
4530,"C1","C3"
4531,"C1","C1"
4532,"C1","C1"
4533,"C1","C1"
4534,"C1","C1"
4535,"C1","C1"
4536,"C1","C2"
4537,"C1","C1"
4538,"C1","C1"
4539,"C1","C1"
4540,"C1","C1"
4541,"C1","C1"
4542,"C1","C1"
4543,"C1","C3"
4544,"C1","C1"
4545,"C1","C2"
4546,"C1","C3"
4547,"C1","C1"
4548,"C1","C3"
4549,"C1","C1"
4550,"C1","C1"
4551,"C1","C3"
4552,"C1","C3"
4553,"C1","C1"
4554,"C1","C2"
4555,"C1","C1"
4556,"C1","C1"
4557,"C1","C1"
4558,"C1","C1"
4559,"C1","C1"
4560,"C1","C2"
4561,"C1","C3"
4562,"C1","C3"
4563,"C1","C1"
4564,"C1","C2"
4565,"C1","C1"
4566,"C1","C1"
4567,"C1","C1"
4568,"C1","C2"
4569,"C1","C2"
4570,"C1","C1"
4571,"C1","C3"
4572,"C1","C1"
4573,"C1","C3"
4574,"C1","C2"
4575,"C1","C2"
4576,"C1","C2"
4577,"C1","C2"
4578,"C1","C3"
4579,"C1","C1"
4580,"C1","C1"
4581,"C1","C1"
4582,"C1","C3"
4583,"C1","C1"
4584,"C1","C1"
4585,"C1","C3"
4586,"C1","C1"
4587,"C1","C1"
4588,"C1","C2"
4589,"C1","C1"
4590,"C1","C1"
4591,"C1","C3"
4592,"C1","C1"
4593,"C1","C1"
4594,"C1","C2"
4595,"C1","C1"
4596,"C1","C3"
4597,"C1","C2"
4598,"C1","C2"
4599,"C1","C1"
4600,"C1","C1"
4601,"C1","C3"
4602,"C1","C1"
4603,"C1","C3"
4604,"C1","C1"
4605,"C1","C3"
4606,"C1","C2"
4607,"C1","C1"
4608,"C1","C1"
4609,"C1","C2"
4610,"C1","C3"
4611,"C1","C3"
4612,"C1","C1"
4613,"C1","C2"
4614,"C1","C3"
4615,"C1","C1"
4616,"C1","C1"
4617,"C1","C2"
4618,"C1","C1"
4619,"C1","C2"
4620,"C1","C1"
4621,"C1","C3"
4622,"C1","C3"
4623,"C1","C3"
4624,"C1","C2"
4625,"C1","C1"
4626,"C1","C1"
4627,"C1","C1"
4628,"C1","C3"
4629,"C1","C1"
4630,"C1","C1"
4631,"C1","C3"
4632,"C1","C1"
4633,"C1","C3"
4634,"C1","C1"
4635,"C1","C3"
4636,"C1","C3"
4637,"C1","C1"
4638,"C1","C1"
4639,"C1","C1"
4640,"C1","C1"
4641,"C1","C2"
4642,"C1","C3"
4643,"C1","C1"
4644,"C1","C2"
4645,"C1","C2"
4646,"C1","C1"
4647,"C1","C1"
4648,"C1","C1"
4649,"C1","C1"
4650,"C1","C3"
4651,"C1","C1"
4652,"C1","C2"
4653,"C1","C1"
4654,"C1","C1"
4655,"C1","C1"
4656,"C1","C3"
4657,"C1","C1"
4658,"C1","C2"
4659,"C1","C3"
4660,"C1","C1"
4661,"C1","C3"
4662,"C1","C1"
4663,"C1","C3"
4664,"C1","C1"
4665,"C1","C3"
4666,"C1","C1"
4667,"C1","C1"
4668,"C1","C1"
4669,"C1","C1"
4670,"C2","C2"
4671,"C2","C2"
4672,"C2","C2"
4673,"C2","C2"
4674,"C2","C2"
4675,"C2","C2"
4676,"C2","C2"
4677,"C2","C2"
4678,"C2","C2"
4679,"C2","C2"
4680,"C2","C2"
4681,"C2","C2"
4682,"C2","C2"
4683,"C2","C2"
4684,"C2","C2"
4685,"C2","C2"
4686,"C2","C2"
4687,"C2","C2"
4688,"C2","C2"
4689,"C2","C2"
4690,"C2","C2"
4691,"C2","C2"
4692,"C2","C2"
4693,"C2","C2"
4694,"C2","C2"
4695,"C2","C2"
4696,"C2","C2"
4697,"C2","C2"
4698,"C2","C2"
4699,"C2","C2"
4700,"C2","C2"
4701,"C2","C2"
4702,"C2","C2"
4703,"C2","C2"
4704,"C2","C1"
4705,"C2","C2"
4706,"C2","C2"
4707,"C2","C2"
4708,"C2","C2"
4709,"C2","C2"
4710,"C2","C2"
4711,"C2","C2"
4712,"C2","C2"
4713,"C2","C2"
4714,"C2","C2"
4715,"C2","C2"
4716,"C2","C2"
4717,"C2","C2"
4718,"C2","C2"
4719,"C2","C2"
4720,"C2","C2"
4721,"C2","C2"
4722,"C2","C2"
4723,"C2","C2"
4724,"C2","C2"
4725,"C2","C2"
4726,"C2","C2"
4727,"C2","C2"
4728,"C2","C2"
4729,"C2","C2"
4730,"C2","C2"
4731,"C2","C2"
4732,"C2","C2"
4733,"C2","C2"
4734,"C2","C2"
4735,"C2","C2"
4736,"C2","C2"
4737,"C2","C2"
4738,"C2","C2"
4739,"C2","C2"
4740,"C2","C2"
4741,"C2","C2"
4742,"C2","C2"
4743,"C2","C2"
4744,"C2","C2"
4745,"C2","C2"
4746,"C2","C2"
4747,"C2","C2"
4748,"C2","C2"
4749,"C2","C2"
4750,"C2","C2"
4751,"C2","C2"
4752,"C2","C2"
4753,"C2","C2"
4754,"C2","C2"
4755,"C2","C2"
4756,"C2","C2"
4757,"C2","C2"
4758,"C2","C2"
4759,"C2","C2"
4760,"C2","C2"
4761,"C2","C2"
4762,"C2","C2"
4763,"C2","C2"
4764,"C2","C2"
4765,"C2","C2"
4766,"C2","C2"
4767,"C2","C2"
4768,"C2","C2"
4769,"C2","C2"
4770,"C2","C2"
4771,"C2","C2"
4772,"C2","C2"
4773,"C2","C2"
4774,"C2","C2"
4775,"C2","C2"
4776,"C2","C2"
4777,"C2","C2"
4778,"C2","C2"
4779,"C2","C2"
4780,"C2","C2"
4781,"C2","C2"
4782,"C2","C2"
4783,"C2","C2"
4784,"C2","C2"
4785,"C2","C2"
4786,"C2","C2"
4787,"C2","C3"
4788,"C2","C2"
4789,"C2","C2"
4790,"C2","C2"
4791,"C2","C2"
4792,"C2","C2"
4793,"C2","C2"
4794,"C2","C2"
4795,"C2","C2"
4796,"C2","C2"
4797,"C2","C2"
4798,"C2","C2"
4799,"C2","C2"
4800,"C2","C2"
4801,"C2","C2"
4802,"C2","C2"
4803,"C2","C2"
4804,"C2","C2"
4805,"C2","C2"
4806,"C2","C2"
4807,"C2","C2"
4808,"C2","C2"
4809,"C2","C2"
4810,"C2","C2"
4811,"C2","C2"
4812,"C2","C2"
4813,"C2","C2"
4814,"C2","C2"
4815,"C2","C2"
4816,"C2","C2"
4817,"C2","C2"
4818,"C2","C2"
4819,"C2","C2"
4820,"C2","C2"
4821,"C2","C2"
4822,"C2","C2"
4823,"C2","C2"
4824,"C2","C2"
4825,"C2","C2"
4826,"C2","C2"
4827,"C2","C2"
4828,"C2","C2"
4829,"C2","C2"
4830,"C2","C2"
4831,"C2","C2"
4832,"C2","C2"
4833,"C2","C2"
4834,"C2","C2"
4835,"C3","C3"
4836,"C3","C3"
4837,"C3","C3"
4838,"C3","C3"
4839,"C3","C3"
4840,"C3","C3"
4841,"C3","C3"
4842,"C3","C3"
4843,"C3","C3"
4844,"C3","C3"
4845,"C3","C3"
4846,"C3","C3"
4847,"C3","C3"
4848,"C3","C3"
4849,"C3","C3"
4850,"C3","C3"
4851,"C3","C3"
4852,"C3","C3"
4853,"C3","C3"
4854,"C3","C3"
4855,"C3","C3"
4856,"C3","C3"
4857,"C3","C3"
4858,"C3","C3"
4859,"C3","C2"
4860,"C3","C3"
4861,"C3","C3"
4862,"C3","C3"
4863,"C3","C3"
4864,"C3","C3"
4865,"C3","C2"
4866,"C3","C3"
4867,"C3","C3"
4868,"C3","C3"
4869,"C3","C3"
4870,"C3","C3"
4871,"C3","C3"
4872,"C3","C3"
4873,"C3","C3"
4874,"C3","C3"
4875,"C3","C3"
4876,"C3","C3"
4877,"C3","C3"
4878,"C3","C3"
4879,"C3","C3"
4880,"C3","C3"
4881,"C3","C3"
4882,"C3","C3"
4883,"C3","C3"
4884,"C3","C3"
4885,"C3","C3"
4886,"C3","C3"
4887,"C3","C3"
4888,"C3","C3"
4889,"C3","C3"
4890,"C3","C2"
4891,"C3","C3"
4892,"C3","C3"
4893,"C3","C3"
4894,"C3","C3"
4895,"C3","C3"
4896,"C3","C3"
4897,"C3","C3"
4898,"C3","C3"
4899,"C3","C3"
4900,"C3","C2"
4901,"C3","C3"
4902,"C3","C3"
4903,"C3","C3"
4904,"C3","C3"
4905,"C3","C3"
4906,"C3","C3"
4907,"C3","C3"
4908,"C3","C3"
4909,"C3","C3"
4910,"C3","C3"
4911,"C3","C3"
4912,"C3","C3"
4913,"C3","C3"
4914,"C3","C3"
4915,"C3","C3"
4916,"C3","C3"
4917,"C3","C3"
4918,"C3","C3"
4919,"C3","C3"
4920,"C3","C3"
4921,"C3","C3"
4922,"C3","C3"
4923,"C3","C3"
4924,"C3","C3"
4925,"C3","C3"
4926,"C3","C2"
4927,"C3","C3"
4928,"C3","C3"
4929,"C3","C3"
4930,"C3","C3"
4931,"C3","C3"
4932,"C3","C3"
4933,"C3","C3"
4934,"C3","C3"
4935,"C3","C3"
4936,"C3","C3"
4937,"C3","C3"
4938,"C3","C3"
4939,"C3","C3"
4940,"C3","C3"
4941,"C3","C3"
4942,"C3","C2"
4943,"C3","C3"
4944,"C3","C3"
4945,"C3","C3"
4946,"C3","C3"
4947,"C3","C3"
4948,"C3","C3"
4949,"C3","C3"
4950,"C3","C3"
4951,"C3","C3"
4952,"C3","C3"
4953,"C3","C3"
4954,"C3","C2"
4955,"C3","C3"
4956,"C3","C3"
4957,"C3","C3"
4958,"C3","C3"
4959,"C3","C3"
4960,"C3","C3"
4961,"C3","C3"
4962,"C3","C3"
4963,"C3","C3"
4964,"C3","C3"
4965,"C3","C3"
4966,"C3","C3"
4967,"C3","C3"
4968,"C3","C3"
4969,"C3","C3"
4970,"C3","C3"
4971,"C3","C3"
4972,"C3","C3"
4973,"C3","C3"
4974,"C3","C3"
4975,"C3","C3"
4976,"C3","C3"
4977,"C3","C3"
4978,"C3","C3"
4979,"C3","C3"
4980,"C3","C3"
4981,"C3","C3"
4982,"C3","C3"
4983,"C3","C3"
4984,"C3","C3"
4985,"C3","C3"
4986,"C3","C3"
4987,"C3","C3"
4988,"C3","C3"
4989,"C3","C3"
4990,"C3","C3"
4991,"C3","C3"
4992,"C3","C3"
4993,"C3","C2"
4994,"C3","C3"
4995,"C3","C3"
4996,"C3","C3"
4997,"C3","C3"
4998,"C3","C3"
4999,"C3","C2"
5000,"C3","C3"
